movieId,degree,m_degree,f_degree
2274,3.002773155,,3.005467468
2743,3.002773155,,3.005467468
4606,3.002773155,,3.005467468
4940,3.002773155,,3.005467468
5811,3.002773155,,3.005467468
6011,3.002773155,,3.005467468
6164,3.002773155,,3.005467468
6468,3.002773155,,3.005467468
6472,3.002773155,,3.005467468
6580,3.002773155,,3.005467468
6878,3.002773155,,3.005467468
7112,3.002773155,,3.005467468
8383,3.002773155,,3.005467468
8395,3.002773155,,3.005467468
8659,3.002773155,,3.005467468
8680,3.002773155,,3.005467468
8702,3.002773155,,3.005467468
8871,3.002773155,,3.005467468
26544,3.002773155,,3.005467468
26731,3.002773155,,3.005467468
27513,3.002773155,,3.005467468
33113,3.002773155,,3.005467468
33119,3.002773155,,3.005467468
37957,3.002773155,,3.005467468
44392,3.002773155,,3.005467468
46604,3.002773155,,3.005467468
57754,3.002773155,,3.005467468
59000,3.002773155,,3.005467468
60133,3.002773155,,3.005467468
60475,3.002773155,,3.005467468
65288,3.002773155,,3.005467468
67929,3.002773155,,3.005467468
78295,3.002773155,,3.005467468
80354,3.002773155,,3.005467468
81305,3.002773155,,3.005467468
81617,3.002773155,,3.005467468
82157,3.002773155,,3.005467468
85181,3.002773155,,3.005467468
86478,3.002773155,,3.005467468
88305,3.002773155,,3.005467468
89347,3.002773155,,3.005467468
92204,3.002773155,,3.005467468
94068,3.002773155,,3.005467468
96007,3.002773155,,3.005467468
106498,3.002773155,3.002773155,3.002733734
107004,3.002773155,,3.005467468
109470,3.002773155,3.002773155,3.002733734
109989,3.002773155,3.002773155,3.002733734
112083,3.002773155,,3.005467468
112854,3.002773155,,3.005467468
113068,3.002773155,3.002773155,3.002733734
113080,3.002773155,3.002773155,3.002733734
114875,3.002773155,4.002773155,2.002733734
115963,3.002773155,,3.005467468
122940,3.002773155,4.002773155,2.002733734
123499,3.002773155,3.502773155,2.502733734
127118,3.002773155,3.502773155,2.502733734
108797,3.002773155,3.005546311,
109379,3.002773155,3.005546311,
109526,3.002773155,3.005546311,
112495,3.002773155,3.005546311,
114013,3.002773155,3.005546311,
120795,3.002773155,3.005546311,
129749,3.002773155,3.502773155,2.502733734
130060,3.002773155,3.002773155,3.002733734
130478,3.002773155,3.002773155,3.002733734
131451,3.002773155,3.502773155,2.502733734
133276,3.002773155,2.502773155,3.502733734
135210,3.002773155,1.002773155,5.002733734
135717,3.002773155,2.502773155,3.502733734
140844,3.002773155,,3.005467468
140862,3.002773155,,3.005467468
140864,3.002773155,1.002773155,5.002733734
141816,3.002773155,,3.005467468
145070,3.002773155,,3.005467468
147913,3.002773155,3.002773155,3.002733734
148367,3.002773155,,3.005467468
150284,3.002773155,3.002773155,3.002733734
151703,3.002773155,3.002773155,3.002733734
152717,3.002773155,,3.005467468
154996,3.002773155,2.002773155,4.002733734
155623,3.002773155,,3.005467468
156377,3.002773155,,3.005467468
157365,3.002773155,3.002773155,3.002733734
158890,3.002773155,2.002773155,4.002733734
159811,3.002773155,,3.005467468
160874,3.002773155,3.002773155,3.002733734
162418,3.002773155,,3.005467468
37,3.002773155,3.002773155,3.002733734
128,3.002773155,2.002773155,4.002733734
545,3.002773155,3.002773155,3.002733734
591,3.002773155,3.002773155,3.002733734
734,3.002773155,3.002773155,3.002733734
738,3.002773155,3.002773155,3.002733734
821,3.002773155,4.002773155,2.002733734
887,3.002773155,3.002773155,3.002733734
1467,3.002773155,3.002773155,3.002733734
1510,3.002773155,3.002773155,3.002733734
1768,3.002773155,3.502773155,2.502733734
2216,3.002773155,1.002773155,5.002733734
2299,3.002773155,1.002773155,5.002733734
2825,3.002773155,2.002773155,4.002733734
3137,3.002773155,3.002773155,3.002733734
3229,3.002773155,2.002773155,4.002733734
3378,3.002773155,3.002773155,3.002733734
4001,3.002773155,3.002773155,3.002733734
4307,3.002773155,4.002773155,2.002733734
4542,3.002773155,2.002773155,4.002733734
4858,3.002773155,3.002773155,3.002733734
4922,3.002773155,2.002773155,4.002733734
4946,3.002773155,4.002773155,2.002733734
5024,3.002773155,3.002773155,3.002733734
5158,3.002773155,4.002773155,2.002733734
5245,3.002773155,2.002773155,4.002733734
5285,3.002773155,4.002773155,2.002733734
5396,3.002773155,3.002773155,3.002733734
5495,3.002773155,3.002773155,3.002733734
5520,3.002773155,3.002773155,3.002733734
5674,3.002773155,3.002773155,3.002733734
5699,3.002773155,2.002773155,4.002733734
5748,3.002773155,3.502773155,2.502733734
5767,3.002773155,4.502773155,1.502733734
6042,3.002773155,3.002773155,3.002733734
6090,3.002773155,2.502773155,3.502733734
6106,3.002773155,3.002773155,3.002733734
6221,3.002773155,3.502773155,2.502733734
6236,3.002773155,3.002773155,3.002733734
6295,3.002773155,3.502773155,2.502733734
6471,3.002773155,3.002773155,3.002733734
6622,3.002773155,3.502773155,2.502733734
6871,3.002773155,4.002773155,2.002733734
7109,3.002773155,3.002773155,3.002733734
7627,3.002773155,4.002773155,2.002733734
8120,3.002773155,3.502773155,2.502733734
8293,3.002773155,3.002773155,3.002733734
8453,3.002773155,3.502773155,2.502733734
8774,3.002773155,3.502773155,2.502733734
26142,3.002773155,2.502773155,3.502733734
26317,3.002773155,3.502773155,2.502733734
27095,3.002773155,3.002773155,3.002733734
27192,3.002773155,4.002773155,2.002733734
27587,3.002773155,3.002773155,3.002733734
27708,3.002773155,4.002773155,2.002733734
31148,3.002773155,4.002773155,2.002733734
31932,3.002773155,3.502773155,2.502733734
33191,3.002773155,2.002773155,4.002733734
35082,3.002773155,3.002773155,3.002733734
37287,3.002773155,4.002773155,2.002733734
37976,3.002773155,4.002773155,2.002733734
39369,3.002773155,2.502773155,3.502733734
47935,3.002773155,5.002773155,1.002733734
48214,3.002773155,3.002773155,3.002733734
48600,3.002773155,4.502773155,1.502733734
51457,3.002773155,3.002773155,3.002733734
52299,3.002773155,4.002773155,2.002733734
53741,3.002773155,3.002773155,3.002733734
53906,3.002773155,3.502773155,2.502733734
53912,3.002773155,4.002773155,2.002733734
54406,3.002773155,3.502773155,2.502733734
55078,3.002773155,2.502773155,3.502733734
55369,3.002773155,4.502773155,1.502733734
57949,3.002773155,3.502773155,2.502733734
58881,3.002773155,3.002773155,3.002733734
58945,3.002773155,3.502773155,2.502733734
59602,3.002773155,3.502773155,2.502733734
60032,3.002773155,3.002773155,3.002733734
62010,3.002773155,4.002773155,2.002733734
62378,3.002773155,3.002773155,3.002733734
66551,3.002773155,3.002773155,3.002733734
70315,3.002773155,3.002773155,3.002733734
72117,3.002773155,4.002773155,2.002733734
73401,3.002773155,3.002773155,3.002733734
74641,3.002773155,3.002773155,3.002733734
165831,3.002773155,3.002773155,3.002733734
166042,3.002773155,3.502773155,2.502733734
166183,3.002773155,2.002773155,4.002733734
167842,3.002773155,4.002773155,2.002733734
167858,3.002773155,3.002773155,3.002733734
168348,3.002773155,,3.005467468
168808,3.002773155,3.502773155,2.502733734
168884,3.002773155,3.002773155,3.002733734
170993,3.002773155,,3.005467468
171265,3.002773155,,3.005467468
172585,3.002773155,,3.005467468
172879,3.002773155,,3.005467468
173835,3.002773155,3.002773155,3.002733734
174045,3.002773155,3.502773155,2.502733734
175233,3.002773155,3.002773155,3.002733734
176487,3.002773155,3.502773155,2.502733734
176521,3.002773155,2.002773155,4.002733734
176609,3.002773155,3.002773155,3.002733734
178369,3.002773155,,3.005467468
182477,3.002773155,4.002773155,2.002733734
183087,3.002773155,5.002773155,1.002733734
183909,3.002773155,5.002773155,1.002733734
187755,3.002773155,3.002773155,3.002733734
134095,3.002773155,3.005546311,
134603,3.002773155,3.005546311,
135693,3.002773155,3.005546311,
146350,3.002773155,3.005546311,
148980,3.002773155,3.005546311,
161202,3.002773155,3.005546311,
165601,3.002773155,3.005546311,
165635,3.002773155,3.005546311,
165927,3.002773155,3.005546311,
171153,3.002773155,3.005546311,
171315,3.002773155,3.005546311,
176829,3.002773155,3.005546311,
181751,3.002773155,3.005546311,
188749,3.002773155,3.005546311,
189241,3.002773155,3.005546311,
2267,3.002731558,3.177731558,2.827337342
72209,3.002731558,2.777731558,3.227337342
3412,3.001483315,3.014409744,2.987649953
142,3.001386577,3.002773155,
752,3.001386577,3.002773155,
789,3.001386577,3.002773155,
890,3.001386577,3.002773155,
1118,3.001386577,3.002773155,
1139,3.001386577,3.002773155,
1309,3.001386577,3.002773155,
2698,3.001386577,3.002773155,
2895,3.001386577,3.002773155,
3228,3.001386577,3.002773155,
3236,3.001386577,3.002773155,
3411,3.001386577,3.002773155,
3530,3.001386577,3.002773155,
3940,3.001386577,3.002773155,
3995,3.001386577,3.002773155,
4120,3.001386577,3.002773155,
4315,3.001386577,3.002773155,
4348,3.001386577,3.002773155,
4382,3.001386577,3.002773155,
4650,3.001386577,3.002773155,
4651,3.001386577,3.002773155,
4797,3.001386577,3.002773155,
4908,3.001386577,3.002773155,
4913,3.001386577,3.002773155,
4943,3.001386577,3.002773155,
5115,3.001386577,3.002773155,
5126,3.001386577,3.002773155,
5338,3.001386577,3.002773155,
5492,3.001386577,3.002773155,
5554,3.001386577,3.002773155,
5634,3.001386577,3.002773155,
5710,3.001386577,3.002773155,
5827,3.001386577,3.002773155,
5856,3.001386577,3.002773155,
5921,3.001386577,3.002773155,
5979,3.001386577,3.002773155,
6055,3.001386577,3.002773155,
6103,3.001386577,3.002773155,
6108,3.001386577,3.002773155,
6182,3.001386577,3.002773155,
6248,3.001386577,3.002773155,
6275,3.001386577,3.002773155,
6309,3.001386577,3.002773155,
6330,3.001386577,3.002773155,
6613,3.001386577,3.002773155,
6719,3.001386577,3.002773155,
6767,3.001386577,3.002773155,
6923,3.001386577,3.002773155,
7105,3.001386577,3.002773155,
7140,3.001386577,3.002773155,
7491,3.001386577,3.002773155,
7886,3.001386577,3.002773155,
7901,3.001386577,3.002773155,
7931,3.001386577,3.002773155,
7992,3.001386577,3.002773155,
8055,3.001386577,3.002773155,
8149,3.001386577,3.002773155,
8671,3.001386577,3.002773155,
8678,3.001386577,3.002773155,
8760,3.001386577,3.002773155,
8766,3.001386577,3.002773155,
8806,3.001386577,3.002773155,
8994,3.001386577,3.002773155,
26062,3.001386577,3.002773155,
26229,3.001386577,3.002773155,
26295,3.001386577,3.002773155,
26341,3.001386577,3.002773155,
26380,3.001386577,3.002773155,
26496,3.001386577,3.002773155,
26540,3.001386577,3.002773155,
26567,3.001386577,3.002773155,
26590,3.001386577,3.002773155,
27340,3.001386577,3.002773155,
27461,3.001386577,3.002773155,
30695,3.001386577,3.002773155,
30981,3.001386577,3.002773155,
31613,3.001386577,3.002773155,
31881,3.001386577,3.002773155,
32090,3.001386577,3.002773155,
32181,3.001386577,3.002773155,
32225,3.001386577,3.002773155,
32632,3.001386577,3.002773155,
32743,3.001386577,3.002773155,
32917,3.001386577,3.002773155,
33310,3.001386577,3.002773155,
33799,3.001386577,3.002773155,
34057,3.001386577,3.002773155,
36683,3.001386577,3.002773155,
37277,3.001386577,3.002773155,
40828,3.001386577,3.002773155,
42562,3.001386577,3.002773155,
44663,3.001386577,3.002773155,
44782,3.001386577,3.002773155,
44856,3.001386577,3.002773155,
44871,3.001386577,3.002773155,
45837,3.001386577,3.002773155,
46653,3.001386577,3.002773155,
46770,3.001386577,3.002773155,
47723,3.001386577,3.002773155,
49642,3.001386577,3.002773155,
49757,3.001386577,3.002773155,
49973,3.001386577,3.002773155,
50059,3.001386577,3.002773155,
50898,3.001386577,3.002773155,
53066,3.001386577,3.002773155,
54378,3.001386577,3.002773155,
55460,3.001386577,3.002773155,
55668,3.001386577,3.002773155,
56030,3.001386577,3.002773155,
56724,3.001386577,3.002773155,
57069,3.001386577,3.002773155,
57550,3.001386577,3.002773155,
58632,3.001386577,3.002773155,
58722,3.001386577,3.002773155,
59621,3.001386577,3.002773155,
64153,3.001386577,3.002773155,
64577,3.001386577,3.002773155,
65243,3.001386577,3.002773155,
66337,3.001386577,3.002773155,
66854,3.001386577,3.002773155,
67459,3.001386577,3.002773155,
67900,3.001386577,3.002773155,
68069,3.001386577,3.002773155,
68175,3.001386577,3.002773155,
68600,3.001386577,3.002773155,
68956,3.001386577,3.002773155,
69213,3.001386577,3.002773155,
69911,3.001386577,3.002773155,
69947,3.001386577,3.002773155,
70331,3.001386577,3.002773155,
70439,3.001386577,3.002773155,
70535,3.001386577,3.002773155,
70828,3.001386577,3.002773155,
71160,3.001386577,3.002773155,
71302,3.001386577,3.002773155,
72018,3.001386577,3.002773155,
72212,3.001386577,3.002773155,
72647,3.001386577,3.002773155,
73256,3.001386577,3.002773155,
74613,3.001386577,3.002773155,
76117,3.001386577,3.002773155,
76866,3.001386577,3.002773155,
77332,3.001386577,3.002773155,
77449,3.001386577,3.002773155,
77463,3.001386577,3.002773155,
77875,3.001386577,3.002773155,
78014,3.001386577,3.002773155,
78057,3.001386577,3.002773155,
78247,3.001386577,3.002773155,
78465,3.001386577,3.002773155,
78612,3.001386577,3.002773155,
78646,3.001386577,3.002773155,
78829,3.001386577,3.002773155,
78978,3.001386577,3.002773155,
79775,3.001386577,3.002773155,
79846,3.001386577,3.002773155,
79874,3.001386577,3.002773155,
80454,3.001386577,3.002773155,
80646,3.001386577,3.002773155,
81142,3.001386577,3.002773155,
81371,3.001386577,3.002773155,
81413,3.001386577,3.002773155,
82531,3.001386577,3.002773155,
83361,3.001386577,3.002773155,
83765,3.001386577,3.002773155,
84103,3.001386577,3.002773155,
84232,3.001386577,3.002773155,
84506,3.001386577,3.002773155,
84829,3.001386577,3.002773155,
84832,3.001386577,3.002773155,
85177,3.001386577,3.002773155,
85572,3.001386577,3.002773155,
85612,3.001386577,3.002773155,
86002,3.001386577,3.002773155,
86449,3.001386577,3.002773155,
86455,3.001386577,3.002773155,
86668,3.001386577,3.002773155,
86775,3.001386577,3.002773155,
86906,3.001386577,3.002773155,
86909,3.001386577,3.002773155,
87031,3.001386577,3.002773155,
87405,3.001386577,3.002773155,
87410,3.001386577,3.002773155,
87469,3.001386577,3.002773155,
87589,3.001386577,3.002773155,
88321,3.001386577,3.002773155,
88425,3.001386577,3.002773155,
88605,3.001386577,3.002773155,
88877,3.001386577,3.002773155,
88925,3.001386577,3.002773155,
89052,3.001386577,3.002773155,
89327,3.001386577,3.002773155,
90419,3.001386577,3.002773155,
90478,3.001386577,3.002773155,
90566,3.001386577,3.002773155,
90574,3.001386577,3.002773155,
90706,3.001386577,3.002773155,
90895,3.001386577,3.002773155,
91304,3.001386577,3.002773155,
91829,3.001386577,3.002773155,
92006,3.001386577,3.002773155,
93128,3.001386577,3.002773155,
93333,3.001386577,3.002773155,
93803,3.001386577,3.002773155,
94041,3.001386577,3.002773155,
94496,3.001386577,3.002773155,
94739,3.001386577,3.002773155,
95002,3.001386577,3.002773155,
95113,3.001386577,3.002773155,
95197,3.001386577,3.002773155,
95223,3.001386577,3.002773155,
96009,3.001386577,3.002773155,
98167,3.001386577,3.002773155,
98381,3.001386577,3.002773155,
98768,3.001386577,3.002773155,
99180,3.001386577,3.002773155,
99417,3.001386577,3.002773155,
99665,3.001386577,3.002773155,
99748,3.001386577,3.002773155,
99809,3.001386577,3.002773155,
99843,3.001386577,3.002773155,
100013,3.001386577,3.002773155,
100205,3.001386577,3.002773155,
101150,3.001386577,3.002773155,
101212,3.001386577,3.002773155,
101319,3.001386577,3.002773155,
101646,3.001386577,3.002773155,
101664,3.001386577,3.002773155,
101670,3.001386577,3.002773155,
101986,3.001386577,3.002773155,
102242,3.001386577,3.002773155,
102294,3.001386577,3.002773155,
102303,3.001386577,3.002773155,
102485,3.001386577,3.002773155,
102535,3.001386577,3.002773155,
102858,3.001386577,3.002773155,
103103,3.001386577,3.002773155,
103166,3.001386577,3.002773155,
103525,3.001386577,3.002773155,
104239,3.001386577,3.002773155,
130,3.001386577,,3.002733734
699,3.001386577,,3.002733734
723,3.001386577,,3.002733734
797,3.001386577,,3.002733734
825,3.001386577,,3.002733734
855,3.001386577,,3.002733734
856,3.001386577,,3.002733734
1138,3.001386577,,3.002733734
1316,3.001386577,,3.002733734
1462,3.001386577,,3.002733734
1528,3.001386577,,3.002733734
1740,3.001386577,,3.002733734
1842,3.001386577,,3.002733734
1899,3.001386577,,3.002733734
2030,3.001386577,,3.002733734
2293,3.001386577,,3.002733734
2489,3.001386577,,3.002733734
2538,3.001386577,,3.002733734
2543,3.001386577,,3.002733734
2623,3.001386577,,3.002733734
2680,3.001386577,,3.002733734
3209,3.001386577,,3.002733734
3369,3.001386577,,3.002733734
3472,3.001386577,,3.002733734
3592,3.001386577,,3.002733734
3656,3.001386577,,3.002733734
4150,3.001386577,,3.002733734
4180,3.001386577,,3.002733734
4253,3.001386577,,3.002733734
4261,3.001386577,,3.002733734
4335,3.001386577,,3.002733734
4507,3.001386577,,3.002733734
4762,3.001386577,,3.002733734
4955,3.001386577,,3.002733734
5032,3.001386577,,3.002733734
5133,3.001386577,,3.002733734
5188,3.001386577,,3.002733734
5207,3.001386577,,3.002733734
5249,3.001386577,,3.002733734
5286,3.001386577,,3.002733734
5659,3.001386577,,3.002733734
5706,3.001386577,,3.002733734
5918,3.001386577,,3.002733734
5973,3.001386577,,3.002733734
6017,3.001386577,,3.002733734
6070,3.001386577,,3.002733734
6282,3.001386577,,3.002733734
6310,3.001386577,,3.002733734
6407,3.001386577,,3.002733734
6434,3.001386577,,3.002733734
6543,3.001386577,,3.002733734
6590,3.001386577,,3.002733734
6594,3.001386577,,3.002733734
6715,3.001386577,,3.002733734
6733,3.001386577,,3.002733734
6833,3.001386577,,3.002733734
6905,3.001386577,,3.002733734
6955,3.001386577,,3.002733734
6972,3.001386577,,3.002733734
7098,3.001386577,,3.002733734
7182,3.001386577,,3.002733734
7183,3.001386577,,3.002733734
7230,3.001386577,,3.002733734
7296,3.001386577,,3.002733734
7322,3.001386577,,3.002733734
7329,3.001386577,,3.002733734
